frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
812,728.0,[540.875732421875 867.1430053710938 629.097412109375 910.4163208007812],[540.875732421875 867.1430053710938 629.097412109375 910.4163208007812],0.6262855529785156,LW15ZZC,0.2952127373761605
815,358.0,[1263.9986572265625 940.6847534179688 1359.2567138671875 988.9652709960938],[1263.9986572265625 940.6847534179688 1359.2567138671875 988.9652709960938],0.6447904706001282,GJ06EPD,0.5046957173624597
815,728.0,[535.3333740234375 872.04541015625 627.525146484375 916.7027587890625],[535.3333740234375 872.04541015625 627.525146484375 916.7027587890625],0.6257577538490295,LH15ZZC,0.2794771905241261
816,358.0,[1264.260986328125 944.923095703125 1360.091064453125 993.4251708984375],[1264.260986328125 944.923095703125 1360.091064453125 993.4251708984375],0.6660535931587219,GJ06EPD,0.19606193011289721
820,358.0,[1264.5068359375 957.0397338867188 1362.764892578125 1006.0572509765625],[1264.5068359375 957.0397338867188 1362.764892578125 1006.0572509765625],0.6367028951644897,GJ06EPD,0.28696984274776277
822,358.0,[1265.5081787109375 964.935791015625 1367.9951171875 1015.658203125],[1265.5081787109375 964.935791015625 1367.9951171875 1015.658203125],0.6659156084060669,GJ06ERD,0.6406233749264064
823,358.0,[1265.294189453125 966.5912475585938 1367.07568359375 1017.1279907226562],[1265.294189453125 966.5912475585938 1367.07568359375 1017.1279907226562],0.6958897113800049,IJ06EAD,0.14261699142029152
824,358.0,[1265.7711181640625 971.83544921875 1367.114013671875 1020.789306640625],[1265.7711181640625 971.83544921875 1367.114013671875 1020.789306640625],0.6805366277694702,GJ06ERD,0.13101736704465958
825,358.0,[1267.4766845703125 975.7597045898438 1368.151123046875 1022.0527954101562],[1267.4766845703125 975.7597045898438 1368.151123046875 1022.0527954101562],0.6472539305686951,GJ06EPD,0.6626639408574703
826,358.0,[1267.3480224609375 976.8748168945312 1368.7012939453125 1023.3901977539062],[1267.3480224609375 976.8748168945312 1368.7012939453125 1023.3901977539062],0.6420623660087585,GJ06EPD,0.1304076302905091
829,358.0,[1272.888671875 988.7089233398438 1369.5262451171875 1036.155029296875],[1272.888671875 988.7089233398438 1369.5262451171875 1036.155029296875],0.6276276111602783,GJ06EPD,0.6257416814871631
831,358.0,[1271.75341796875 998.102783203125 1372.3597412109375 1046.0185546875],[1271.75341796875 998.102783203125 1372.3597412109375 1046.0185546875],0.6515040993690491,GJ05EPD,0.5477793052854507
831,728.0,[509.7807312011719 920.7479248046875 602.794921875 967.57373046875],[509.7807312011719 920.7479248046875 602.794921875 967.57373046875],0.646331250667572,LN15ZZC,0.637120805865507
832,358.0,[1273.244140625 1000.9522705078125 1371.6351318359375 1047.2734375],[1273.244140625 1000.9522705078125 1371.6351318359375 1047.2734375],0.629744827747345,GJ06EPD,0.6447205080907753
832,597.0,[1248.4775390625 751.3474731445312 1332.343994140625 782.3790893554688],[1248.4775390625 751.3474731445312 1332.343994140625 782.3790893554688],0.5520553588867188,DA07CLX,0.21652658709379483
834,358.0,[1275.5966796875 1008.1561889648438 1374.205322265625 1055.85009765625],[1275.5966796875 1008.1561889648438 1374.205322265625 1055.85009765625],0.6820676922798157,GJ06EPD,0.4985506033373146
835,358.0,[1272.718017578125 1010.1260375976562 1373.4459228515625 1059.5146484375],[1272.718017578125 1010.1260375976562 1373.4459228515625 1059.5146484375],0.6607607007026672,GJ06EPD,0.345594374125008
836,358.0,[1272.6229248046875 1015.1914672851562 1375.8856201171875 1066.859375],[1272.6229248046875 1015.1914672851562 1375.8856201171875 1066.859375],0.6633418798446655,GJ06EPD,0.39111533882065624
840,358.0,[1275.522216796875 1030.1671142578125 1382.7293701171875 1076.974365234375],[1275.522216796875 1030.1671142578125 1382.7293701171875 1076.974365234375],0.6222776770591736,WJ05EPD,0.19678173867838095
840,597.0,[1250.033935546875 764.2875366210938 1333.325439453125 803.9496459960938],[1250.033935546875 764.2875366210938 1333.325439453125 803.9496459960938],0.5941638350486755,DA07CLI,0.18459973055409776
841,358.0,[1275.21630859375 1033.7490234375 1379.273681640625 1078.2469482421875],[1275.21630859375 1033.7490234375 1379.273681640625 1078.2469482421875],0.6228457093238831,GJ06EPD,0.33299154163929284
843,358.0,[1277.8421630859375 1044.5914306640625 1382.503662109375 1080.0],[1277.8421630859375 1044.5914306640625 1382.503662109375 1080.0],0.5598987340927124,GJ06FPN,0.5599195745719111
843,597.0,[1250.752197265625 771.1697387695312 1338.635498046875 807.0243530273438],[1250.752197265625 771.1697387695312 1338.635498046875 807.0243530273438],0.5171819925308228,OA07CLX,0.1979374341507683
848,728.0,[471.94268798828125 979.7807006835938 575.5324096679688 1023.3264770507812],[471.94268798828125 979.7807006835938 575.5324096679688 1023.3264770507812],0.6635844707489014,LN15ZZC,0.8296143383937948
849,728.0,[472.056884765625 982.61474609375 575.01611328125 1028.8870849609375],[472.056884765625 982.61474609375 575.01611328125 1028.8870849609375],0.6803930997848511,LN15ZZC,0.5248272547243411
850,728.0,[470.5502014160156 983.354248046875 574.578369140625 1031.4996337890625],[470.5502014160156 983.354248046875 574.578369140625 1031.4996337890625],0.6887326240539551,LN15ZZC,0.5504017534587853
851,728.0,[468.1570129394531 990.1133422851562 570.9991455078125 1037.915283203125],[468.1570129394531 990.1133422851562 570.9991455078125 1037.915283203125],0.6565268635749817,LN15ZZC,0.4917519135173641
852,728.0,[466.5843200683594 995.0191650390625 567.8157958984375 1042.3995361328125],[466.5843200683594 995.0191650390625 567.8157958984375 1042.3995361328125],0.6693494319915771,LN15ZZC,0.6498669883538888
853,728.0,[463.51849365234375 995.093994140625 568.1105346679688 1044.5504150390625],[463.51849365234375 995.093994140625 568.1105346679688 1044.5504150390625],0.6900901794433594,LN15ZZC,0.4971602904296112
854,728.0,[459.64581298828125 1000.064453125 568.77099609375 1048.5137939453125],[459.64581298828125 1000.064453125 568.77099609375 1048.5137939453125],0.672156035900116,LN15ZZC,0.678507643871123
855,728.0,[461.1570739746094 1005.8121337890625 564.771484375 1055.623291015625],[461.1570739746094 1005.8121337890625 564.771484375 1055.623291015625],0.6590844392776489,LN15ZZC,0.2227067891670375
857,728.0,[458.92242431640625 1008.4722900390625 563.622314453125 1059.029052734375],[458.92242431640625 1008.4722900390625 563.622314453125 1059.029052734375],0.6993855834007263,LN15ZZC,0.4110966343239855
857,597.0,[1251.7333984375 801.5183715820312 1339.0804443359375 842.8244018554688],[1251.7333984375 801.5183715820312 1339.0804443359375 842.8244018554688],0.6014596223831177,DA07CLA,0.08142225291755652
859,728.0,[454.8023681640625 1017.271240234375 561.2639770507812 1067.4923095703125],[454.8023681640625 1017.271240234375 561.2639770507812 1067.4923095703125],0.7083873152732849,LN15ZZC,0.2935494385013392
860,728.0,[453.89776611328125 1022.2825927734375 559.4267578125 1070.268798828125],[453.89776611328125 1022.2825927734375 559.4267578125 1070.268798828125],0.685841977596283,LN15ZZC,0.22504030592830035
861,728.0,[447.4855041503906 1029.62890625 557.3905029296875 1077.4080810546875],[447.4855041503906 1029.62890625 557.3905029296875 1077.4080810546875],0.667131781578064,LN15ZZC,0.29271332445506454
861,597.0,[1259.861083984375 810.5634155273438 1344.597412109375 850.9081420898438],[1259.861083984375 810.5634155273438 1344.597412109375 850.9081420898438],0.6159641742706299,OA07CLX,0.32911873255312135
862,728.0,[446.6311340332031 1030.427734375 558.07177734375 1078.797607421875],[446.6311340332031 1030.427734375 558.07177734375 1078.797607421875],0.6764947175979614,LN15ZZC,0.4166557613294779
862,597.0,[1262.2015380859375 816.3158569335938 1345.246337890625 852.9483032226562],[1262.2015380859375 816.3158569335938 1345.246337890625 852.9483032226562],0.6022470593452454,OA07CLI,0.15046256463573005
863,728.0,[448.2781677246094 1033.824951171875 556.4869995117188 1080.0],[448.2781677246094 1033.824951171875 556.4869995117188 1080.0],0.6946598291397095,LN15ZZC,0.21299995352210072
863,597.0,[1259.663818359375 818.82666015625 1349.52978515625 857.7669677734375],[1259.663818359375 818.82666015625 1349.52978515625 857.7669677734375],0.6173053979873657,OA07CLX,0.3381134801310641
867,597.0,[1259.37744140625 824.2333374023438 1345.5810546875 867.6238403320312],[1259.37744140625 824.2333374023438 1345.5810546875 867.6238403320312],0.6255882382392883,DA07CLX,0.3494686131898861
870,597.0,[1266.2327880859375 834.6919555664062 1349.2659912109375 873.9299926757812],[1266.2327880859375 834.6919555664062 1349.2659912109375 873.9299926757812],0.6341776847839355,OA07CLX,0.4876643222505768
879,597.0,[1264.620361328125 856.5818481445312 1357.564208984375 898.345458984375],[1264.620361328125 856.5818481445312 1357.564208984375 898.345458984375],0.6404615044593811,DA07CLZ,0.08136241311046345
880,597.0,[1263.2156982421875 857.7848510742188 1358.0166015625 900.8278198242188],[1263.2156982421875 857.7848510742188 1358.0166015625 900.8278198242188],0.6518861651420593,OA07CLI,0.4872008926462461
894,597.0,[1275.96875 899.0784301757812 1372.141357421875 943.9476928710938],[1275.96875 899.0784301757812 1372.141357421875 943.9476928710938],0.6105566620826721,DA07CLX,0.5731771096700373
896,597.0,[1278.97900390625 906.8096923828125 1374.859619140625 948.5782470703125],[1278.97900390625 906.8096923828125 1374.859619140625 948.5782470703125],0.6165156364440918,DA07CLX,0.08038824182539338
899,597.0,[1284.056640625 912.8133544921875 1377.9635009765625 959.2985229492188],[1284.056640625 912.8133544921875 1377.9635009765625 959.2985229492188],0.61541348695755,DA03CLY,0.12314898593262275
900,597.0,[1282.0155029296875 916.6019897460938 1380.925048828125 963.9127807617188],[1282.0155029296875 916.6019897460938 1380.925048828125 963.9127807617188],0.6766067147254944,DA07CLI,0.3520328477594631
907,597.0,[1284.85107421875 937.88037109375 1390.4462890625 986.1964111328125],[1284.85107421875 937.88037109375 1390.4462890625 986.1964111328125],0.6430114507675171,DA07CLX,0.11180133883646536
914,1048.0,[1169.635986328125 702.7979736328125 1244.83740234375 738.5548095703125],[1169.635986328125 702.7979736328125 1244.83740234375 738.5548095703125],0.5786798000335693,EY09YNS,0.07185230163593238
916,1048.0,[1168.8046875 708.020263671875 1241.914794921875 746.733154296875],[1168.8046875 708.020263671875 1241.914794921875 746.733154296875],0.5791500806808472,EY06YVS,0.11232006686411898
917,1048.0,[1168.91650390625 707.5750732421875 1239.6904296875 748.2987670898438],[1168.91650390625 707.5750732421875 1239.6904296875 748.2987670898438],0.5658198595046997,EY03YDS,0.05222973861120178
924,1030.0,[1170.8646240234375 716.6705932617188 1240.6300048828125 762.7329711914062],[1170.8646240234375 716.6705932617188 1240.6300048828125 762.7329711914062],0.3526639938354492,EY09VDS,0.23458464440859791
925,1030.0,[1168.668701171875 720.5429077148438 1240.681884765625 764.06103515625],[1168.668701171875 720.5429077148438 1240.681884765625 764.06103515625],0.3112211525440216,EY09WON,0.04192949342218253
927,597.0,[1309.2626953125 1008.003173828125 1420.05908203125 1058.65966796875],[1309.2626953125 1008.003173828125 1420.05908203125 1058.65966796875],0.6916425824165344,DA07CLX,0.2869011319589539
927,1030.0,[1168.337890625 731.131591796875 1238.99755859375 770.1329956054688],[1168.337890625 731.131591796875 1238.99755859375 770.1329956054688],0.59528648853302,EX06YVS,0.06204569383268551
929,597.0,[1313.7418212890625 1013.0971069335938 1422.174072265625 1062.42578125],[1313.7418212890625 1013.0971069335938 1422.174072265625 1062.42578125],0.6822182536125183,DA07CLX,0.218804334150144
929,1030.0,[1169.650390625 731.6489868164062 1238.18408203125 772.9625244140625],[1169.650390625 731.6489868164062 1238.18408203125 772.9625244140625],0.5081563591957092,ET06VMS,0.43913117220484044
933,597.0,[1321.834716796875 1031.4224853515625 1427.6290283203125 1075.134765625],[1321.834716796875 1031.4224853515625 1427.6290283203125 1075.134765625],0.6407010555267334,DA07CLA,0.1612975900716931
935,1030.0,[1163.615966796875 745.78857421875 1239.7919921875 779.9796752929688],[1163.615966796875 745.78857421875 1239.7919921875 779.9796752929688],0.5957077145576477,EY06TUS,0.12194227586716544
938,1030.0,[1164.3714599609375 751.0198974609375 1240.9674072265625 791.548828125],[1164.3714599609375 751.0198974609375 1240.9674072265625 791.548828125],0.6438050866127014,EV06WOS,0.047837437326567596
957,1030.0,[1162.2186279296875 795.964111328125 1241.26806640625 831.8681640625],[1162.2186279296875 795.964111328125 1241.26806640625 831.8681640625],0.6125547885894775,EV06VMS,0.07913305665798247
968,1107.0,[1158.76611328125 822.4576416015625 1247.323974609375 865.605224609375],[1158.76611328125 822.4576416015625 1247.323974609375 865.605224609375],0.6428331136703491,EY09TWS,0.028995561476789153
975,1030.0,[1159.67236328125 843.1345825195312 1248.372314453125 883.5953979492188],[1159.67236328125 843.1345825195312 1248.372314453125 883.5953979492188],0.6204601526260376,EY06WOS,0.23495075246777627
982,1030.0,[1164.47265625 861.9541015625 1253.0439453125 901.702392578125],[1164.47265625 861.9541015625 1253.0439453125 901.702392578125],0.6037552356719971,EY06MQS,0.06376455168799894
985,1030.0,[1166.7403564453125 871.2706298828125 1257.2109375 915.9739990234375],[1166.7403564453125 871.2706298828125 1257.2109375 915.9739990234375],0.6447083353996277,EY06WDS,0.10249664055219151
986,1030.0,[1166.5081787109375 873.0001831054688 1263.69873046875 919.2870483398438],[1166.5081787109375 873.0001831054688 1263.69873046875 919.2870483398438],0.6599006056785583,EY03WCS,0.06845833783687523
988,1030.0,[1167.859375 876.3214111328125 1264.37353515625 924.1444091796875],[1167.859375 876.3214111328125 1264.37353515625 924.1444091796875],0.6486104130744934,EY06WOS,0.1947096889293413
990,1030.0,[1170.0118408203125 886.160888671875 1266.24658203125 928.067138671875],[1170.0118408203125 886.160888671875 1266.24658203125 928.067138671875],0.6435528993606567,EV09TOS,0.12531996974626614
1001,1030.0,[1179.702880859375 921.6962890625 1280.12744140625 969.9007568359375],[1179.702880859375 921.6962890625 1280.12744140625 969.9007568359375],0.6917206645011902,EY09TWS,0.11286133438359039
1006,1030.0,[1183.07958984375 939.735595703125 1285.7193603515625 989.622314453125],[1183.07958984375 939.735595703125 1285.7193603515625 989.622314453125],0.6323805451393127,EY09VVS,0.17293517002277528
1010,1030.0,[1191.846923828125 955.5267333984375 1290.6513671875 1001.5394897460938],[1191.846923828125 955.5267333984375 1290.6513671875 1001.5394897460938],0.6418797373771667,EY06WCS,0.24363683763116997
1013,1030.0,[1190.909423828125 965.1131591796875 1295.61865234375 1016.8155517578125],[1190.909423828125 965.1131591796875 1295.61865234375 1016.8155517578125],0.641732931137085,EY09WOS,0.08885339996376125
1016,1030.0,[1193.728759765625 973.909423828125 1305.3980712890625 1024.985595703125],[1193.728759765625 973.909423828125 1305.3980712890625 1024.985595703125],0.6317228078842163,EY09VOI,0.056883817339177786
1018,1030.0,[1196.5206298828125 984.3220825195312 1302.873046875 1034.25927734375],[1196.5206298828125 984.3220825195312 1302.873046875 1034.25927734375],0.6860986351966858,EY06VOS,0.20480874704705915
1019,1030.0,[1202.6337890625 987.021728515625 1306.2901611328125 1038.06787109375],[1202.6337890625 987.021728515625 1306.2901611328125 1038.06787109375],0.6870344281196594,EY06WIS,0.08305392437635838
1020,1030.0,[1197.990478515625 990.7745361328125 1307.975341796875 1044.32177734375],[1197.990478515625 990.7745361328125 1307.975341796875 1044.32177734375],0.6962342858314514,EY09VOI,0.1508078245899486
1025,1030.0,[1203.556396484375 1011.4796142578125 1314.5234375 1065.260986328125],[1203.556396484375 1011.4796142578125 1314.5234375 1065.260986328125],0.6549891233444214,EY06VIS,0.08507988936724276
1026,1030.0,[1205.4462890625 1014.8360595703125 1314.8228759765625 1068.64501953125],[1205.4462890625 1014.8360595703125 1314.8228759765625 1068.64501953125],0.6922701001167297,EY09WOS,0.11882159571499011
1027,1030.0,[1208.61279296875 1019.4609375 1315.0205078125 1069.428955078125],[1208.61279296875 1019.4609375 1315.0205078125 1069.428955078125],0.6917345523834229,EY06VLS,0.23689752645246534
